SubjectId;StudentId;GradeID;Grade;CreateDate;ModDate
585;1110971;0000;0;2022-10-09;2022-10-09
19;1111604;0000;0;2022-10-09;2022-10-09
768;1112054;0000;0;2022-10-09;2022-10-09
720;1111915;0000;0;2022-10-09;2022-10-09
955;1111470;0000;0;2022-10-09;2022-10-09
674;1111086;0000;0;2022-10-09;2022-10-09
529;1111055;0000;0;2022-10-09;2022-10-09
378;1111757;0000;0;2022-10-09;2022-10-09
768;1111500;0000;0;2022-10-09;2022-10-09
13;1111983;0000;0;2022-10-09;2022-10-09
261;1111130;0000;0;2022-10-09;2022-10-09
991;1111052;0000;0;2022-10-09;2022-10-09
887;1110639;0000;0;2022-10-09;2022-10-09
259;1111643;0000;0;2022-10-09;2022-10-09
608;1111243;0000;0;2022-10-09;2022-10-09
596;1111930;0000;0;2022-10-09;2022-10-09
141;1111972;0000;0;2022-10-09;2022-10-09
543;1111945;0000;0;2022-10-09;2022-10-09
930;1110826;0000;0;2022-10-09;2022-10-09
93;1110619;0000;0;2022-10-09;2022-10-09
741;1110651;0000;0;2022-10-09;2022-10-09
566;1111712;0000;0;2022-10-09;2022-10-09
508;1111029;0000;0;2022-10-09;2022-10-09
386;1112050;0000;0;2022-10-09;2022-10-09
892;1112183;0000;0;2022-10-09;2022-10-09
127;1110604;0000;0;2022-10-09;2022-10-09
4;1111685;0000;0;2022-10-09;2022-10-09
346;1110701;0000;0;2022-10-09;2022-10-09
562;1111521;0000;0;2022-10-09;2022-10-09
290;1112181;0000;0;2022-10-09;2022-10-09
332;1111817;0000;0;2022-10-09;2022-10-09
515;1111269;0000;0;2022-10-09;2022-10-09
664;1110720;0000;0;2022-10-09;2022-10-09
471;1110736;0000;0;2022-10-09;2022-10-09
669;1111148;0000;0;2022-10-09;2022-10-09
313;1111549;0000;0;2022-10-09;2022-10-09
344;1110959;0000;0;2022-10-09;2022-10-09
210;1111848;0000;0;2022-10-09;2022-10-09
1011;1111194;0000;0;2022-10-09;2022-10-09
736;1110716;0000;0;2022-10-09;2022-10-09
455;1112102;0000;0;2022-10-09;2022-10-09
737;1111506;0000;0;2022-10-09;2022-10-09
467;1111725;0000;0;2022-10-09;2022-10-09
84;1111985;0000;0;2022-10-09;2022-10-09
417;1111450;0000;0;2022-10-09;2022-10-09
744;1111206;0000;0;2022-10-09;2022-10-09
838;1110639;0000;0;2022-10-09;2022-10-09
676;1111362;0000;0;2022-10-09;2022-10-09
62;1111568;0000;0;2022-10-09;2022-10-09
568;1112172;0000;0;2022-10-09;2022-10-09
951;1111348;0000;0;2022-10-09;2022-10-09
644;1110476;0000;0;2022-10-09;2022-10-09
875;1111335;0000;0;2022-10-09;2022-10-09
77;1110672;0000;0;2022-10-09;2022-10-09
748;1110656;0000;0;2022-10-09;2022-10-09
878;1111911;0000;0;2022-10-09;2022-10-09
584;1112020;0000;0;2022-10-09;2022-10-09
504;1111881;0000;0;2022-10-09;2022-10-09
799;1111154;0000;0;2022-10-09;2022-10-09
1040;1110902;0000;0;2022-10-09;2022-10-09
48;1111628;0000;0;2022-10-09;2022-10-09
218;1111609;0000;0;2022-10-09;2022-10-09
188;1110547;0000;0;2022-10-09;2022-10-09
269;1111698;0000;0;2022-10-09;2022-10-09
986;1110957;0000;0;2022-10-09;2022-10-09
267;1111865;0000;0;2022-10-09;2022-10-09
976;1111719;0000;0;2022-10-09;2022-10-09
675;1111466;0000;0;2022-10-09;2022-10-09
957;1112182;0000;0;2022-10-09;2022-10-09
819;1111900;0000;0;2022-10-09;2022-10-09
127;1112127;0000;0;2022-10-09;2022-10-09
924;1112058;0000;0;2022-10-09;2022-10-09
640;1110512;0000;0;2022-10-09;2022-10-09
670;1111562;0000;0;2022-10-09;2022-10-09
667;1111069;0000;0;2022-10-09;2022-10-09
583;1111811;0000;0;2022-10-09;2022-10-09
431;1111808;0000;0;2022-10-09;2022-10-09
669;1111570;0000;0;2022-10-09;2022-10-09
921;1110679;0000;0;2022-10-09;2022-10-09
242;1111171;0000;0;2022-10-09;2022-10-09
852;1111965;0000;0;2022-10-09;2022-10-09
567;1111960;0000;0;2022-10-09;2022-10-09
36;1110465;0000;0;2022-10-09;2022-10-09
145;1110657;0000;0;2022-10-09;2022-10-09
834;1110580;0000;0;2022-10-09;2022-10-09
662;1111171;0000;0;2022-10-09;2022-10-09
79;1110576;0000;0;2022-10-09;2022-10-09
604;1111944;0000;0;2022-10-09;2022-10-09
51;1112149;0000;0;2022-10-09;2022-10-09
162;1110570;0000;0;2022-10-09;2022-10-09
539;1110641;0000;0;2022-10-09;2022-10-09
999;1111807;0000;0;2022-10-09;2022-10-09
885;1111984;0000;0;2022-10-09;2022-10-09
117;1110573;0000;0;2022-10-09;2022-10-09
115;1111514;0000;0;2022-10-09;2022-10-09
296;1112154;0000;0;2022-10-09;2022-10-09
329;1112168;0000;0;2022-10-09;2022-10-09
843;1111364;0000;0;2022-10-09;2022-10-09
671;1110918;0000;0;2022-10-09;2022-10-09
452;1111730;0000;0;2022-10-09;2022-10-09
938;1111051;0000;0;2022-10-09;2022-10-09
413;1111211;0000;0;2022-10-09;2022-10-09
543;1111227;0000;0;2022-10-09;2022-10-09
698;1111398;0000;0;2022-10-09;2022-10-09
498;1112176;0000;0;2022-10-09;2022-10-09
804;1110855;0000;0;2022-10-09;2022-10-09
386;1111382;0000;0;2022-10-09;2022-10-09
547;1111360;0000;0;2022-10-09;2022-10-09
947;1111014;0000;0;2022-10-09;2022-10-09
464;1111039;0000;0;2022-10-09;2022-10-09
228;1111981;0000;0;2022-10-09;2022-10-09
507;1111874;0000;0;2022-10-09;2022-10-09
167;1111299;0000;0;2022-10-09;2022-10-09
112;1110632;0000;0;2022-10-09;2022-10-09
738;1111456;0000;0;2022-10-09;2022-10-09
788;1110885;0000;0;2022-10-09;2022-10-09
242;1111374;0000;0;2022-10-09;2022-10-09
642;1111253;0000;0;2022-10-09;2022-10-09
469;1111735;0000;0;2022-10-09;2022-10-09
93;1112108;0000;0;2022-10-09;2022-10-09
451;1111208;0000;0;2022-10-09;2022-10-09
397;1111455;0000;0;2022-10-09;2022-10-09
190;1111881;0000;0;2022-10-09;2022-10-09
55;1111992;0000;0;2022-10-09;2022-10-09
635;1111358;0000;0;2022-10-09;2022-10-09
106;1111522;0000;0;2022-10-09;2022-10-09
327;1110864;0000;0;2022-10-09;2022-10-09
504;1110995;0000;0;2022-10-09;2022-10-09
583;1112118;0000;0;2022-10-09;2022-10-09
952;1110442;0000;0;2022-10-09;2022-10-09
921;1112037;0000;0;2022-10-09;2022-10-09
1047;1111440;0000;0;2022-10-09;2022-10-09
554;1111136;0000;0;2022-10-09;2022-10-09
782;1112050;0000;0;2022-10-09;2022-10-09
562;1111433;0000;0;2022-10-09;2022-10-09
850;1111774;0000;0;2022-10-09;2022-10-09
402;1111177;0000;0;2022-10-09;2022-10-09
54;1112157;0000;0;2022-10-09;2022-10-09
270;1111795;0000;0;2022-10-09;2022-10-09
883;1110734;0000;0;2022-10-09;2022-10-09
594;1112128;0000;0;2022-10-09;2022-10-09
1008;1111681;0000;0;2022-10-09;2022-10-09
568;1111496;0000;0;2022-10-09;2022-10-09
406;1112119;0000;0;2022-10-09;2022-10-09
978;1112026;0000;0;2022-10-09;2022-10-09
915;1110581;0000;0;2022-10-09;2022-10-09
987;1111847;0000;0;2022-10-09;2022-10-09
534;1111653;0000;0;2022-10-09;2022-10-09
740;1110439;0000;0;2022-10-09;2022-10-09
845;1110864;0000;0;2022-10-09;2022-10-09
783;1111871;0000;0;2022-10-09;2022-10-09
718;1111718;0000;0;2022-10-09;2022-10-09
44;1110600;0000;0;2022-10-09;2022-10-09
591;1111190;0000;0;2022-10-09;2022-10-09
621;1111686;0000;0;2022-10-09;2022-10-09
424;1111274;0000;0;2022-10-09;2022-10-09
594;1111496;0000;0;2022-10-09;2022-10-09
270;1111118;0000;0;2022-10-09;2022-10-09
88;1111119;0000;0;2022-10-09;2022-10-09
35;1112105;0000;0;2022-10-09;2022-10-09
258;1111000;0000;0;2022-10-09;2022-10-09
514;1110539;0000;0;2022-10-09;2022-10-09
170;1110749;0000;0;2022-10-09;2022-10-09
848;1111628;0000;0;2022-10-09;2022-10-09
792;1111632;0000;0;2022-10-09;2022-10-09
1018;1111438;0000;0;2022-10-09;2022-10-09
195;1110877;0000;0;2022-10-09;2022-10-09
646;1110558;0000;0;2022-10-09;2022-10-09
236;1110470;0000;0;2022-10-09;2022-10-09
717;1111214;0000;0;2022-10-09;2022-10-09
968;1110770;0000;0;2022-10-09;2022-10-09
9;1111922;0000;0;2022-10-09;2022-10-09
111;1112155;0000;0;2022-10-09;2022-10-09
439;1111208;0000;0;2022-10-09;2022-10-09
96;1110452;0000;0;2022-10-09;2022-10-09
516;1110698;0000;0;2022-10-09;2022-10-09
565;1110595;0000;0;2022-10-09;2022-10-09
675;1111133;0000;0;2022-10-09;2022-10-09
1008;1112094;0000;0;2022-10-09;2022-10-09
938;1110732;0000;0;2022-10-09;2022-10-09
58;1110742;0000;0;2022-10-09;2022-10-09
1011;1111851;0000;0;2022-10-09;2022-10-09
912;1110582;0000;0;2022-10-09;2022-10-09
25;1111446;0000;0;2022-10-09;2022-10-09
565;1111805;0000;0;2022-10-09;2022-10-09
787;1111515;0000;0;2022-10-09;2022-10-09
557;1111682;0000;0;2022-10-09;2022-10-09
33;1111078;0000;0;2022-10-09;2022-10-09
691;1111578;0000;0;2022-10-09;2022-10-09
53;1110525;0000;0;2022-10-09;2022-10-09
658;1111672;0000;0;2022-10-09;2022-10-09
765;1111680;0000;0;2022-10-09;2022-10-09
321;1111534;0000;0;2022-10-09;2022-10-09
305;1110869;0000;0;2022-10-09;2022-10-09
784;1110582;0000;0;2022-10-09;2022-10-09
77;1110892;0000;0;2022-10-09;2022-10-09
1003;1111121;0000;0;2022-10-09;2022-10-09
24;1111989;0000;0;2022-10-09;2022-10-09
353;1111489;0000;0;2022-10-09;2022-10-09
308;1110982;0000;0;2022-10-09;2022-10-09
80;1110730;0000;0;2022-10-09;2022-10-09
537;1112028;0000;0;2022-10-09;2022-10-09
618;1111780;0000;0;2022-10-09;2022-10-09
846;1111581;0000;0;2022-10-09;2022-10-09
827;1112159;0000;0;2022-10-09;2022-10-09
806;1110508;0000;0;2022-10-09;2022-10-09
285;1111807;0000;0;2022-10-09;2022-10-09
130;1111424;0000;0;2022-10-09;2022-10-09
102;1111345;0000;0;2022-10-09;2022-10-09
190;1110754;0000;0;2022-10-09;2022-10-09
445;1111624;0000;0;2022-10-09;2022-10-09
706;1112020;0000;0;2022-10-09;2022-10-09
359;1111003;0000;0;2022-10-09;2022-10-09
47;1111158;0000;0;2022-10-09;2022-10-09
969;1112007;0000;0;2022-10-09;2022-10-09
904;1110914;0000;0;2022-10-09;2022-10-09
291;1110616;0000;0;2022-10-09;2022-10-09
397;1111063;0000;0;2022-10-09;2022-10-09
319;1111508;0000;0;2022-10-09;2022-10-09
311;1110850;0000;0;2022-10-09;2022-10-09
760;1110969;0000;0;2022-10-09;2022-10-09
203;1111308;0000;0;2022-10-09;2022-10-09
214;1111483;0000;0;2022-10-09;2022-10-09
764;1111253;0000;0;2022-10-09;2022-10-09
36;1111239;0000;0;2022-10-09;2022-10-09
648;1111889;0000;0;2022-10-09;2022-10-09
915;1111425;0000;0;2022-10-09;2022-10-09
825;1111579;0000;0;2022-10-09;2022-10-09
39;1110646;0000;0;2022-10-09;2022-10-09
986;1110792;0000;0;2022-10-09;2022-10-09
910;1110929;0000;0;2022-10-09;2022-10-09
886;1112149;0000;0;2022-10-09;2022-10-09
925;1110510;0000;0;2022-10-09;2022-10-09
153;1110543;0000;0;2022-10-09;2022-10-09
314;1110597;0000;0;2022-10-09;2022-10-09
1028;1111783;0000;0;2022-10-09;2022-10-09
773;1111850;0000;0;2022-10-09;2022-10-09
99;1110450;0000;0;2022-10-09;2022-10-09
540;1111298;0000;0;2022-10-09;2022-10-09
613;1111309;0000;0;2022-10-09;2022-10-09
57;1111682;0000;0;2022-10-09;2022-10-09
362;1111345;0000;0;2022-10-09;2022-10-09
838;1110547;0000;0;2022-10-09;2022-10-09
669;1111711;0000;0;2022-10-09;2022-10-09
170;1112067;0000;0;2022-10-09;2022-10-09
135;1110621;0000;0;2022-10-09;2022-10-09
458;1111188;0000;0;2022-10-09;2022-10-09
1047;1111159;0000;0;2022-10-09;2022-10-09
719;1111746;0000;0;2022-10-09;2022-10-09
817;1112128;0000;0;2022-10-09;2022-10-09
86;1112063;0000;0;2022-10-09;2022-10-09
201;1111055;0000;0;2022-10-09;2022-10-09
608;1110675;0000;0;2022-10-09;2022-10-09
675;1111447;0000;0;2022-10-09;2022-10-09
828;1110551;0000;0;2022-10-09;2022-10-09
8;1111227;0000;0;2022-10-09;2022-10-09
195;1111305;0000;0;2022-10-09;2022-10-09
745;1110484;0000;0;2022-10-09;2022-10-09
1014;1111448;0000;0;2022-10-09;2022-10-09
385;1110824;0000;0;2022-10-09;2022-10-09
902;1111410;0000;0;2022-10-09;2022-10-09
533;1111749;0000;0;2022-10-09;2022-10-09
809;1111269;0000;0;2022-10-09;2022-10-09
187;1111060;0000;0;2022-10-09;2022-10-09
560;1111351;0000;0;2022-10-09;2022-10-09
368;1111002;0000;0;2022-10-09;2022-10-09
937;1111023;0000;0;2022-10-09;2022-10-09
371;1110600;0000;0;2022-10-09;2022-10-09
915;1110533;0000;0;2022-10-09;2022-10-09
518;1110658;0000;0;2022-10-09;2022-10-09
1026;1111641;0000;0;2022-10-09;2022-10-09
240;1111120;0000;0;2022-10-09;2022-10-09
476;1112144;0000;0;2022-10-09;2022-10-09
654;1111265;0000;0;2022-10-09;2022-10-09
776;1111854;0000;0;2022-10-09;2022-10-09
139;1110506;0000;0;2022-10-09;2022-10-09
372;1111303;0000;0;2022-10-09;2022-10-09
378;1112092;0000;0;2022-10-09;2022-10-09
335;1111606;0000;0;2022-10-09;2022-10-09
900;1110425;0000;0;2022-10-09;2022-10-09
1006;1110426;0000;0;2022-10-09;2022-10-09
755;1112066;0000;0;2022-10-09;2022-10-09
805;1111034;0000;0;2022-10-09;2022-10-09
550;1110890;0000;0;2022-10-09;2022-10-09
578;1111220;0000;0;2022-10-09;2022-10-09
541;1112140;0000;0;2022-10-09;2022-10-09
745;1111042;0000;0;2022-10-09;2022-10-09
603;1111105;0000;0;2022-10-09;2022-10-09
649;1111312;0000;0;2022-10-09;2022-10-09
298;1110754;0000;0;2022-10-09;2022-10-09
538;1110630;0000;0;2022-10-09;2022-10-09
360;1112022;0000;0;2022-10-09;2022-10-09
998;1110680;0000;0;2022-10-09;2022-10-09
988;1110551;0000;0;2022-10-09;2022-10-09
595;1110728;0000;0;2022-10-09;2022-10-09
622;1110925;0000;0;2022-10-09;2022-10-09
693;1110981;0000;0;2022-10-09;2022-10-09
103;1110876;0000;0;2022-10-09;2022-10-09
342;1110898;0000;0;2022-10-09;2022-10-09
585;1110825;0000;0;2022-10-09;2022-10-09
576;1111595;0000;0;2022-10-09;2022-10-09
692;1110590;0000;0;2022-10-09;2022-10-09
809;1111714;0000;0;2022-10-09;2022-10-09
150;1110861;0000;0;2022-10-09;2022-10-09
219;1112029;0000;0;2022-10-09;2022-10-09
2;1111818;0000;0;2022-10-09;2022-10-09
216;1112070;0000;0;2022-10-09;2022-10-09
21;1111659;0000;0;2022-10-09;2022-10-09
978;1112100;0000;0;2022-10-09;2022-10-09
705;1111667;0000;0;2022-10-09;2022-10-09
428;1111898;0000;0;2022-10-09;2022-10-09
198;1112162;0000;0;2022-10-09;2022-10-09
497;1111644;0000;0;2022-10-09;2022-10-09
684;1110410;0000;0;2022-10-09;2022-10-09
908;1110848;0000;0;2022-10-09;2022-10-09
853;1110881;0000;0;2022-10-09;2022-10-09
209;1111610;0000;0;2022-10-09;2022-10-09
304;1111497;0000;0;2022-10-09;2022-10-09
439;1112000;0000;0;2022-10-09;2022-10-09
668;1111643;0000;0;2022-10-09;2022-10-09
567;1110660;0000;0;2022-10-09;2022-10-09
739;1111474;0000;0;2022-10-09;2022-10-09
466;1111393;0000;0;2022-10-09;2022-10-09
227;1111755;0000;0;2022-10-09;2022-10-09
646;1110795;0000;0;2022-10-09;2022-10-09
989;1110793;0000;0;2022-10-09;2022-10-09
941;1110964;0000;0;2022-10-09;2022-10-09
503;1111572;0000;0;2022-10-09;2022-10-09
594;1112154;0000;0;2022-10-09;2022-10-09
941;1111549;0000;0;2022-10-09;2022-10-09
468;1111828;0000;0;2022-10-09;2022-10-09
585;1112158;0000;0;2022-10-09;2022-10-09
461;1111708;0000;0;2022-10-09;2022-10-09
513;1110683;0000;0;2022-10-09;2022-10-09
908;1110825;0000;0;2022-10-09;2022-10-09
501;1111823;0000;0;2022-10-09;2022-10-09
563;1111224;0000;0;2022-10-09;2022-10-09
67;1112021;0000;0;2022-10-09;2022-10-09
59;1111274;0000;0;2022-10-09;2022-10-09
549;1112096;0000;0;2022-10-09;2022-10-09
677;1110682;0000;0;2022-10-09;2022-10-09
420;1111895;0000;0;2022-10-09;2022-10-09
123;1111262;0000;0;2022-10-09;2022-10-09
208;1111091;0000;0;2022-10-09;2022-10-09
492;1112145;0000;0;2022-10-09;2022-10-09
969;1110847;0000;0;2022-10-09;2022-10-09
572;1111542;0000;0;2022-10-09;2022-10-09
965;1110742;0000;0;2022-10-09;2022-10-09
321;1111019;0000;0;2022-10-09;2022-10-09
743;1111558;0000;0;2022-10-09;2022-10-09
115;1111440;0000;0;2022-10-09;2022-10-09
806;1111146;0000;0;2022-10-09;2022-10-09
641;1111309;0000;0;2022-10-09;2022-10-09
791;1111016;0000;0;2022-10-09;2022-10-09
803;1111983;0000;0;2022-10-09;2022-10-09
742;1111032;0000;0;2022-10-09;2022-10-09
113;1111434;0000;0;2022-10-09;2022-10-09
327;1111597;0000;0;2022-10-09;2022-10-09
775;1112022;0000;0;2022-10-09;2022-10-09
255;1111657;0000;0;2022-10-09;2022-10-09
1038;1110865;0000;0;2022-10-09;2022-10-09
91;1111376;0000;0;2022-10-09;2022-10-09
892;1111985;0000;0;2022-10-09;2022-10-09
775;1111853;0000;0;2022-10-09;2022-10-09
685;1110969;0000;0;2022-10-09;2022-10-09
387;1111722;0000;0;2022-10-09;2022-10-09
609;1110903;0000;0;2022-10-09;2022-10-09
549;1111195;0000;0;2022-10-09;2022-10-09
754;1110659;0000;0;2022-10-09;2022-10-09
638;1111173;0000;0;2022-10-09;2022-10-09
835;1112174;0000;0;2022-10-09;2022-10-09
757;1110889;0000;0;2022-10-09;2022-10-09
82;1110805;0000;0;2022-10-09;2022-10-09
408;1111584;0000;0;2022-10-09;2022-10-09
617;1110671;0000;0;2022-10-09;2022-10-09
337;1110616;0000;0;2022-10-09;2022-10-09
51;1111906;0000;0;2022-10-09;2022-10-09
1000;1111308;0000;0;2022-10-09;2022-10-09
827;1111538;0000;0;2022-10-09;2022-10-09
385;1111814;0000;0;2022-10-09;2022-10-09
363;1110710;0000;0;2022-10-09;2022-10-09
336;1112143;0000;0;2022-10-09;2022-10-09
126;1111248;0000;0;2022-10-09;2022-10-09
329;1111115;0000;0;2022-10-09;2022-10-09
191;1112096;0000;0;2022-10-09;2022-10-09
869;1112114;0000;0;2022-10-09;2022-10-09
241;1111547;0000;0;2022-10-09;2022-10-09
866;1110553;0000;0;2022-10-09;2022-10-09
12;1112060;0000;0;2022-10-09;2022-10-09
583;1111100;0000;0;2022-10-09;2022-10-09
971;1110664;0000;0;2022-10-09;2022-10-09
119;1110704;0000;0;2022-10-09;2022-10-09
349;1111080;0000;0;2022-10-09;2022-10-09
935;1111290;0000;0;2022-10-09;2022-10-09
645;1110719;0000;0;2022-10-09;2022-10-09
783;1111148;0000;0;2022-10-09;2022-10-09
674;1111656;0000;0;2022-10-09;2022-10-09
263;1111120;0000;0;2022-10-09;2022-10-09
962;1111472;0000;0;2022-10-09;2022-10-09
309;1111998;0000;0;2022-10-09;2022-10-09
595;1110792;0000;0;2022-10-09;2022-10-09
692;1110813;0000;0;2022-10-09;2022-10-09
914;1111899;0000;0;2022-10-09;2022-10-09
511;1110656;0000;0;2022-10-09;2022-10-09
336;1110975;0000;0;2022-10-09;2022-10-09
569;1110481;0000;0;2022-10-09;2022-10-09
711;1110924;0000;0;2022-10-09;2022-10-09
165;1111453;0000;0;2022-10-09;2022-10-09
553;1111125;0000;0;2022-10-09;2022-10-09
969;1111103;0000;0;2022-10-09;2022-10-09
756;1110862;0000;0;2022-10-09;2022-10-09
989;1111705;0000;0;2022-10-09;2022-10-09
935;1111808;0000;0;2022-10-09;2022-10-09
171;1112150;0000;0;2022-10-09;2022-10-09
706;1111689;0000;0;2022-10-09;2022-10-09
92;1110698;0000;0;2022-10-09;2022-10-09
797;1111182;0000;0;2022-10-09;2022-10-09
639;1110750;0000;0;2022-10-09;2022-10-09
191;1110621;0000;0;2022-10-09;2022-10-09
363;1111602;0000;0;2022-10-09;2022-10-09
581;1111787;0000;0;2022-10-09;2022-10-09
351;1111876;0000;0;2022-10-09;2022-10-09
641;1111368;0000;0;2022-10-09;2022-10-09
402;1111202;0000;0;2022-10-09;2022-10-09
422;1110556;0000;0;2022-10-09;2022-10-09
478;1111299;0000;0;2022-10-09;2022-10-09
579;1112050;0000;0;2022-10-09;2022-10-09
684;1111725;0000;0;2022-10-09;2022-10-09
502;1111400;0000;0;2022-10-09;2022-10-09
588;1112144;0000;0;2022-10-09;2022-10-09
456;1111069;0000;0;2022-10-09;2022-10-09
126;1111333;0000;0;2022-10-09;2022-10-09
803;1112148;0000;0;2022-10-09;2022-10-09
1020;1110946;0000;0;2022-10-09;2022-10-09
592;1110488;0000;0;2022-10-09;2022-10-09
745;1110881;0000;0;2022-10-09;2022-10-09
713;1110515;0000;0;2022-10-09;2022-10-09
785;1110453;0000;0;2022-10-09;2022-10-09
465;1111483;0000;0;2022-10-09;2022-10-09
541;1110475;0000;0;2022-10-09;2022-10-09
716;1110830;0000;0;2022-10-09;2022-10-09
396;1111122;0000;0;2022-10-09;2022-10-09
730;1111939;0000;0;2022-10-09;2022-10-09
505;1112065;0000;0;2022-10-09;2022-10-09
1008;1110765;0000;0;2022-10-09;2022-10-09
89;1110673;0000;0;2022-10-09;2022-10-09
316;1111876;0000;0;2022-10-09;2022-10-09
246;1111538;0000;0;2022-10-09;2022-10-09
113;1110439;0000;0;2022-10-09;2022-10-09
216;1111957;0000;0;2022-10-09;2022-10-09
570;1111612;0000;0;2022-10-09;2022-10-09
160;1110583;0000;0;2022-10-09;2022-10-09
657;1111193;0000;0;2022-10-09;2022-10-09
889;1110438;0000;0;2022-10-09;2022-10-09
638;1110606;0000;0;2022-10-09;2022-10-09
708;1112032;0000;0;2022-10-09;2022-10-09
373;1111675;0000;0;2022-10-09;2022-10-09
353;1111041;0000;0;2022-10-09;2022-10-09
63;1111032;0000;0;2022-10-09;2022-10-09
708;1111355;0000;0;2022-10-09;2022-10-09
365;1110868;0000;0;2022-10-09;2022-10-09
587;1112132;0000;0;2022-10-09;2022-10-09
162;1111241;0000;0;2022-10-09;2022-10-09
181;1111949;0000;0;2022-10-09;2022-10-09
43;1110633;0000;0;2022-10-09;2022-10-09
11;1110828;0000;0;2022-10-09;2022-10-09
560;1110430;0000;0;2022-10-09;2022-10-09
320;1111524;0000;0;2022-10-09;2022-10-09
677;1111828;0000;0;2022-10-09;2022-10-09
370;1112006;0000;0;2022-10-09;2022-10-09
481;1111081;0000;0;2022-10-09;2022-10-09
800;1112027;0000;0;2022-10-09;2022-10-09
690;1111983;0000;0;2022-10-09;2022-10-09
788;1110752;0000;0;2022-10-09;2022-10-09
268;1110446;0000;0;2022-10-09;2022-10-09
560;1111422;0000;0;2022-10-09;2022-10-09
414;1111259;0000;0;2022-10-09;2022-10-09
334;1110476;0000;0;2022-10-09;2022-10-09
533;1111762;0000;0;2022-10-09;2022-10-09
162;1111096;0000;0;2022-10-09;2022-10-09
79;1110554;0000;0;2022-10-09;2022-10-09
45;1111427;0000;0;2022-10-09;2022-10-09
651;1111192;0000;0;2022-10-09;2022-10-09
472;1111132;0000;0;2022-10-09;2022-10-09
612;1110482;0000;0;2022-10-09;2022-10-09
615;1110914;0000;0;2022-10-09;2022-10-09
527;1111975;0000;0;2022-10-09;2022-10-09
129;1111742;0000;0;2022-10-09;2022-10-09
60;1111831;0000;0;2022-10-09;2022-10-09
655;1111429;0000;0;2022-10-09;2022-10-09
282;1111510;0000;0;2022-10-09;2022-10-09
229;1111720;0000;0;2022-10-09;2022-10-09
931;1110841;0000;0;2022-10-09;2022-10-09
904;1111788;0000;0;2022-10-09;2022-10-09
960;1111962;0000;0;2022-10-09;2022-10-09
943;1111529;0000;0;2022-10-09;2022-10-09
591;1111235;0000;0;2022-10-09;2022-10-09
236;1111936;0000;0;2022-10-09;2022-10-09
44;1110517;0000;0;2022-10-09;2022-10-09
857;1111885;0000;0;2022-10-09;2022-10-09
381;1110711;0000;0;2022-10-09;2022-10-09
381;1111572;0000;0;2022-10-09;2022-10-09
258;1111080;0000;0;2022-10-09;2022-10-09
994;1111072;0000;0;2022-10-09;2022-10-09
88;1111457;0000;0;2022-10-09;2022-10-09
830;1112125;0000;0;2022-10-09;2022-10-09
316;1110779;0000;0;2022-10-09;2022-10-09
424;1110845;0000;0;2022-10-09;2022-10-09
1020;1111520;0000;0;2022-10-09;2022-10-09
845;1112080;0000;0;2022-10-09;2022-10-09
5;1110981;0000;0;2022-10-09;2022-10-09
601;1111547;0000;0;2022-10-09;2022-10-09
156;1111078;0000;0;2022-10-09;2022-10-09
554;1111608;0000;0;2022-10-09;2022-10-09
258;1110430;0000;0;2022-10-09;2022-10-09
395;1111790;0000;0;2022-10-09;2022-10-09
680;1110744;0000;0;2022-10-09;2022-10-09
461;1112188;0000;0;2022-10-09;2022-10-09
638;1111533;0000;0;2022-10-09;2022-10-09
732;1110808;0000;0;2022-10-09;2022-10-09
829;1112022;0000;0;2022-10-09;2022-10-09
880;1110791;0000;0;2022-10-09;2022-10-09
539;1110428;0000;0;2022-10-09;2022-10-09
335;1111350;0000;0;2022-10-09;2022-10-09
92;1110845;0000;0;2022-10-09;2022-10-09
15;1110988;0000;0;2022-10-09;2022-10-09
313;1111096;0000;0;2022-10-09;2022-10-09
587;1110712;0000;0;2022-10-09;2022-10-09
834;1110944;0000;0;2022-10-09;2022-10-09
419;1111782;0000;0;2022-10-09;2022-10-09
431;1111453;0000;0;2022-10-09;2022-10-09
979;1111084;0000;0;2022-10-09;2022-10-09
340;1111872;0000;0;2022-10-09;2022-10-09
116;1111184;0000;0;2022-10-09;2022-10-09
650;1110504;0000;0;2022-10-09;2022-10-09
568;1111716;0000;0;2022-10-09;2022-10-09
398;1112194;0000;0;2022-10-09;2022-10-09
748;1111272;0000;0;2022-10-09;2022-10-09
324;1110432;0000;0;2022-10-09;2022-10-09
140;1111727;0000;0;2022-10-09;2022-10-09
472;1110708;0000;0;2022-10-09;2022-10-09
953;1111313;0000;0;2022-10-09;2022-10-09
1001;1110776;0000;0;2022-10-09;2022-10-09
256;1111213;0000;0;2022-10-09;2022-10-09
673;1111507;0000;0;2022-10-09;2022-10-09
960;1111435;0000;0;2022-10-09;2022-10-09
768;1111331;0000;0;2022-10-09;2022-10-09
360;1112124;0000;0;2022-10-09;2022-10-09
475;1111742;0000;0;2022-10-09;2022-10-09
582;1110981;0000;0;2022-10-09;2022-10-09
308;1112040;0000;0;2022-10-09;2022-10-09
954;1111572;0000;0;2022-10-09;2022-10-09
981;1111735;0000;0;2022-10-09;2022-10-09
920;1111476;0000;0;2022-10-09;2022-10-09
480;1111675;0000;0;2022-10-09;2022-10-09
447;1110690;0000;0;2022-10-09;2022-10-09
608;1111609;0000;0;2022-10-09;2022-10-09
690;1110886;0000;0;2022-10-09;2022-10-09
